file,label,review_length,avg_word_length,char length,total_ADJS,total_VERBS,total_NOUNS,. count,! count,? count,TTR
10288_10.txt,P,43,3.744,197,0.047,0.116,0.14,0.025,0,0,0.806
10289_10.txt,P,65,3.708,297,0.015,0.154,0.108,0.02,0,0,0.839
1028_10.txt,P,382,3.558,1697,0.06,0.076,0.181,0.002,0.001,0,0.483
10290_8.txt,P,393,3.964,1900,0.076,0.066,0.163,0.007,0.002,0,0.631
10291_7.txt,P,221,4.136,1109,0.09,0.059,0.127,0.011,0.001,0,0.685
10292_7.txt,P,136,3.779,627,0.059,0.125,0.118,0.011,0,0,0.786
10293_8.txt,P,273,4.179,1363,0.062,0.077,0.143,0.007,0.004,0,0.665
10294_8.txt,P,170,4.588,930,0.112,0.059,0.206,0.006,0,0,0.711
10295_7.txt,P,73,3.438,312,0.014,0.11,0.151,0.016,0,0,0.726
10296_8.txt,P,84,4.071,416,0.095,0.095,0.143,0.007,0,0,0.787
10297_8.txt,P,126,3.706,578,0.079,0.063,0.159,0.021,0.002,0,0.752
10298_9.txt,P,190,4.263,986,0.074,0.095,0.153,0.01,0,0,0.675
10299_9.txt,P,177,3.65,799,0.073,0.04,0.124,0.015,0,0,0.642
1029_9.txt,P,189,4.217,953,0.095,0.063,0.175,0.002,0.004,0,0.642
102_10.txt,P,347,3.879,1637,0.043,0.072,0.153,0.005,0.001,0,0.54
10300_10.txt,P,61,3.918,293,0.082,0.066,0.148,0.017,0,0,0.818
10301_8.txt,P,95,3.874,451,0.095,0.053,0.179,0.029,0,0,0.75
10302_9.txt,P,153,3.745,699,0.065,0.085,0.131,0.019,0,0,0.736
10303_7.txt,P,168,3.952,810,0.06,0.065,0.149,0.01,0,0,0.685
10304_7.txt,P,284,3.676,1281,0.067,0.056,0.113,0.007,0,0,0.597
10305_8.txt,P,80,3.862,375,0.062,0.087,0.163,0.013,0.003,0,0.894
10306_8.txt,P,201,3.866,933,0.05,0.085,0.174,0.014,0.004,0,0.71
10307_8.txt,P,474,3.992,2286,0.061,0.118,0.12,0.01,0,0,0.571
10308_8.txt,P,153,3.895,728,0.059,0.085,0.137,0.01,0,0.001,0.707
10309_7.txt,P,335,4.081,1650,0.057,0.104,0.155,0.007,0,0,0.664
1030_10.txt,P,337,4,1645,0.05,0.074,0.157,0.009,0,0,0.599
10310_9.txt,P,519,4.067,2558,0.064,0.085,0.114,0.012,0,0.001,0.504
10311_9.txt,P,1411,4.019,6947,0.067,0.096,0.165,0.005,0,0,0.42
10312_10.txt,P,59,3.254,235,0.119,0.102,0.136,0.017,0.004,0,0.818
10313_7.txt,P,209,4.139,1048,0.043,0.105,0.158,0.011,0,0.002,0.688
10314_8.txt,P,143,3.797,662,0.07,0.119,0.112,0.012,0,0,0.717
10315_8.txt,P,711,3.962,3418,0.059,0.113,0.149,0.007,0,0.001,0.527
10316_8.txt,P,218,4.064,1085,0.064,0.106,0.197,0.009,0.001,0.001,0.646
10317_7.txt,P,239,3.703,1087,0.038,0.088,0.155,0.008,0,0.002,0.631
10318_7.txt,P,1175,4.112,5830,0.056,0.07,0.148,0.008,0,0,0.523
10319_7.txt,P,395,4.299,2054,0.061,0.101,0.177,0.004,0.004,0.001,0.611
1031_10.txt,P,540,4.102,2682,0.061,0.117,0.131,0.006,0,0.001,0.575
10320_7.txt,P,296,3.861,1402,0.078,0.081,0.172,0.012,0.001,0.001,0.617
10321_10.txt,P,142,3.944,682,0.028,0.07,0.176,0.009,0,0,0.647
10322_7.txt,P,454,3.782,2081,0.046,0.081,0.148,0.01,0.001,0,0.573
10323_10.txt,P,276,3.688,1249,0.062,0.087,0.159,0.017,0,0,0.605
10324_9.txt,P,249,3.799,1147,0.104,0.048,0.169,0.009,0.001,0,0.647
10325_10.txt,P,196,3.551,856,0.051,0.097,0.102,0.011,0,0,0.647
10326_10.txt,P,125,4.112,618,0.048,0.08,0.184,0.015,0,0,0.788
10327_7.txt,P,804,4.153,4012,0.053,0.087,0.152,0.003,0.001,0,0.555
10328_8.txt,P,222,3.946,1067,0.086,0.104,0.158,0.008,0,0,0.694
10329_8.txt,P,138,4.616,746,0.123,0.08,0.196,0.012,0,0,0.752
1032_7.txt,P,196,4.224,992,0.066,0.041,0.224,0.01,0.001,0,0.671
10330_8.txt,P,222,3.667,1004,0.041,0.072,0.122,0.011,0.002,0.001,0.655
10331_10.txt,P,585,3.945,2792,0.07,0.07,0.156,0.01,0,0,0.554
10332_8.txt,P,229,4.306,1181,0.052,0.083,0.166,0.009,0,0,0.683
10333_8.txt,P,401,4.12,1999,0.072,0.075,0.172,0.008,0.001,0,0.607
10334_8.txt,P,263,4.255,1362,0.049,0.084,0.175,0.007,0,0,0.619
10335_8.txt,P,285,4,1389,0.06,0.109,0.151,0.011,0,0,0.632
10336_8.txt,P,205,4.22,1037,0.068,0.112,0.117,0.01,0,0,0.692
10337_9.txt,P,260,4.069,1293,0.065,0.081,0.219,0.005,0,0,0.638
10338_9.txt,P,318,3.73,1449,0.063,0.082,0.16,0.015,0.001,0.001,0.624
10339_7.txt,P,1049,3.954,5054,0.054,0.117,0.146,0.007,0.001,0,0.493
1033_10.txt,P,386,3.977,1872,0.054,0.093,0.137,0.008,0,0,0.58
10340_9.txt,P,204,3.662,918,0.054,0.108,0.162,0.014,0,0.001,0.642
10341_7.txt,P,200,4.135,1010,0.065,0.08,0.165,0.018,0,0,0.697
10342_7.txt,P,172,3.977,823,0.058,0.087,0.151,0.005,0,0,0.761
10343_7.txt,P,227,3.938,1078,0.026,0.084,0.15,0.012,0.001,0,0.696
10344_7.txt,P,287,4.143,1436,0.056,0.087,0.167,0.009,0,0,0.665
10345_7.txt,P,194,3.876,922,0.052,0.082,0.16,0.009,0,0,0.566
10346_9.txt,P,215,4.028,1056,0.042,0.102,0.181,0.012,0,0.002,0.685
10347_9.txt,P,310,4.2,1560,0.074,0.077,0.21,0.005,0.002,0,0.676
10348_8.txt,P,35,4,169,0.114,0.057,0.143,0.03,0,0,0.9
10349_10.txt,P,263,4.3,1362,0.114,0.076,0.19,0.005,0.001,0,0.638
1034_7.txt,P,359,4.103,1784,0.092,0.089,0.153,0.012,0,0,0.592
10350_10.txt,P,158,3.551,692,0.025,0.146,0.127,0.025,0,0,0.633
10351_8.txt,P,260,3.854,1219,0.05,0.112,0.15,0.007,0,0,0.651
10352_10.txt,P,157,4.376,825,0.057,0.14,0.159,0.011,0.001,0,0.742
10353_9.txt,P,407,4.432,2157,0.091,0.098,0.145,0.006,0,0,0.633
10354_9.txt,P,649,4.23,3311,0.068,0.089,0.159,0.013,0.001,0,0.537
10355_9.txt,P,211,4.043,1037,0.062,0.118,0.185,0.009,0,0,0.69
10356_9.txt,P,950,4.518,5146,0.069,0.089,0.163,0.008,0,0,0.498
10357_8.txt,P,788,4.287,4069,0.057,0.084,0.184,0.008,0,0,0.541
10358_9.txt,P,231,4.056,1129,0.052,0.082,0.152,0.012,0,0,0.632
10359_7.txt,P,189,3.937,904,0.079,0.074,0.159,0.015,0,0,0.738
1035_7.txt,P,163,3.847,775,0.043,0.104,0.098,0.01,0,0,0.651
10360_8.txt,P,369,4.355,1942,0.07,0.092,0.203,0.009,0.001,0,0.564
10361_7.txt,P,241,3.996,1174,0.075,0.095,0.12,0.015,0,0,0.678
10362_8.txt,P,388,4.211,1981,0.057,0.119,0.157,0.007,0,0,0.624
10363_9.txt,P,412,4.041,2017,0.046,0.104,0.15,0.008,0,0.001,0.578
10364_10.txt,P,399,3.94,1913,0.055,0.085,0.168,0.01,0,0.001,0.58
10365_8.txt,P,216,4.421,1140,0.093,0.097,0.171,0.01,0,0.001,0.684
10366_10.txt,P,185,4.076,911,0.103,0.065,0.162,0.009,0.001,0,0.682
10367_8.txt,P,243,3.947,1161,0.049,0.091,0.132,0.01,0,0,0.687
10368_7.txt,P,170,3.706,772,0.082,0.106,0.1,0.013,0,0,0.636
10369_8.txt,P,161,4.093,791,0.068,0.106,0.155,0.009,0,0,0.727
1036_9.txt,P,72,3.958,345,0.097,0.056,0.111,0.014,0,0,0.787
10370_9.txt,P,208,4.413,1104,0.091,0.062,0.202,0.01,0,0,0.649
10371_8.txt,P,131,4.221,667,0.092,0.107,0.115,0.009,0,0,0.735
10372_7.txt,P,206,4,1006,0.068,0.083,0.189,0.016,0.001,0,0.69
10373_7.txt,P,192,4.172,970,0.073,0.078,0.198,0.007,0,0,0.673
10374_8.txt,P,243,4.037,1195,0.053,0.095,0.119,0.011,0,0,0.628
10375_10.txt,P,191,4.152,948,0.084,0.063,0.194,0.007,0,0,0.72
10376_7.txt,P,146,3.966,706,0.082,0.103,0.116,0.008,0,0,0.732
10377_9.txt,P,137,3.774,623,0.095,0.088,0.161,0.01,0,0,0.7
10378_8.txt,P,145,4,704,0.11,0.062,0.166,0.014,0,0,0.708
10379_10.txt,P,195,3.928,948,0.077,0.092,0.174,0.003,0,0,0.61
1037_8.txt,P,901,4.436,4767,0.057,0.114,0.154,0.009,0,0,0.627
10380_10.txt,P,164,3.701,748,0.061,0.073,0.146,0.016,0,0,0.643
10381_10.txt,P,166,3.53,727,0.054,0.09,0.169,0.011,0,0,0.601
10382_10.txt,P,159,4.088,795,0.025,0.119,0.157,0.014,0,0,0.55
10383_10.txt,P,185,3.881,881,0.049,0.097,0.168,0.006,0,0.002,0.667
10384_10.txt,P,216,3.931,1034,0.069,0.079,0.153,0.01,0.001,0,0.686
10385_10.txt,P,163,3.933,777,0.049,0.092,0.092,0.008,0.006,0,0.739
10386_8.txt,P,181,3.536,799,0.039,0.094,0.122,0.009,0,0,0.627
10387_7.txt,P,321,4.153,1621,0.097,0.09,0.15,0.012,0,0,0.636
10388_7.txt,P,277,3.996,1353,0.054,0.076,0.188,0.013,0.001,0.001,0.642
10389_10.txt,P,160,3.575,709,0.044,0.1,0.144,0.016,0.001,0,0.659
1038_7.txt,P,211,3.801,979,0.047,0.123,0.109,0.013,0,0,0.68
10390_10.txt,P,316,3.759,1426,0.07,0.079,0.155,0.006,0.001,0,0.627
10391_10.txt,P,159,4.057,770,0.082,0.05,0.201,0.005,0.004,0,0.65
10392_10.txt,P,53,3.642,239,0.075,0.113,0.151,0.017,0,0,0.809
10393_9.txt,P,80,3.862,371,0.1,0.087,0.175,0.013,0.003,0,0.906
10394_10.txt,P,178,4.635,984,0.09,0.107,0.14,0.004,0.003,0,0.764
10395_8.txt,P,281,3.979,1353,0.06,0.085,0.181,0.01,0,0,0.672
10396_8.txt,P,587,4.123,2919,0.08,0.083,0.16,0.007,0.001,0,0.634
10397_8.txt,P,490,4.386,2605,0.063,0.08,0.176,0.009,0,0,0.607
10398_8.txt,P,196,3.929,951,0.031,0.102,0.179,0.009,0,0,0.639
10399_10.txt,P,378,3.78,1733,0.053,0.101,0.156,0.007,0.001,0.001,0.658
1039_9.txt,P,490,3.808,2292,0.059,0.069,0.141,0.009,0,0,0.531
103_7.txt,P,120,4.367,613,0.092,0.133,0.108,0.029,0,0,0.721
10400_10.txt,P,121,4.471,641,0.149,0.041,0.14,0.008,0.002,0,0.76
10401_10.txt,P,287,3.868,1354,0.045,0.077,0.153,0.01,0,0,0.669
10402_10.txt,P,148,3.959,719,0.041,0.088,0.216,0.014,0,0,0.648
10403_7.txt,P,322,5.084,1931,0.096,0.081,0.202,0.005,0,0,0.695
10404_9.txt,P,87,4.161,437,0.011,0.115,0.149,0.011,0,0,0.779
10405_8.txt,P,328,3.811,1541,0.046,0.076,0.171,0.008,0,0.001,0.533
10406_10.txt,P,553,4.445,2943,0.094,0.078,0.172,0.008,0,0,0.633
10407_8.txt,P,1012,3.937,4873,0.052,0.116,0.145,0.01,0,0,0.454
10408_10.txt,P,101,3.743,474,0.05,0.079,0.178,0.008,0,0,0.767
10409_10.txt,P,790,3.985,3871,0.063,0.105,0.192,0.006,0,0,0.489
1040_10.txt,P,137,4.81,787,0.08,0.109,0.161,0.009,0,0,0.744
10410_10.txt,P,190,3.711,858,0.063,0.074,0.137,0.03,0.001,0,0.677
10411_9.txt,P,454,4.238,2331,0.075,0.101,0.178,0.004,0.001,0,0.639
10412_8.txt,P,322,3.786,1479,0.05,0.078,0.199,0.011,0.001,0,0.63
10413_10.txt,P,101,3.594,445,0.069,0.059,0.198,0.018,0.004,0,0.821
10414_10.txt,P,332,3.864,1560,0.054,0.063,0.13,0.008,0.003,0,0.56
10415_7.txt,P,276,4.083,1348,0.047,0.08,0.181,0.007,0,0,0.533
10416_9.txt,P,211,3.9,1000,0.085,0.104,0.166,0.012,0,0,0.669
10417_8.txt,P,274,4.146,1368,0.099,0.08,0.193,0.017,0.001,0,0.645
10418_9.txt,P,449,4.408,2373,0.105,0.076,0.171,0.009,0,0,0.618
10419_10.txt,P,151,3.656,693,0.033,0.073,0.139,0.007,0,0,0.657
1041_9.txt,P,727,4.437,3888,0.045,0.083,0.136,0.007,0,0,0.558
10420_10.txt,P,161,4.18,816,0.093,0.087,0.143,0.01,0,0,0.743
10421_7.txt,P,231,4.169,1168,0.087,0.074,0.199,0.012,0,0,0.66
10422_7.txt,P,657,4.015,3199,0.04,0.079,0.148,0.009,0,0.001,0.506
10423_9.txt,P,150,3.98,729,0.107,0.093,0.147,0.007,0.003,0,0.672
10424_9.txt,P,478,4.255,2472,0.033,0.082,0.176,0.009,0,0,0.532
10425_9.txt,P,301,3.824,1404,0.056,0.066,0.199,0.011,0,0,0.635
10426_9.txt,P,293,4.317,1533,0.099,0.082,0.177,0.012,0,0,0.582
10427_8.txt,P,171,4.211,869,0.058,0.082,0.152,0.009,0,0,0.73
10428_10.txt,P,150,4.32,782,0.1,0.113,0.16,0.009,0,0,0.767
10429_10.txt,P,131,3.901,621,0.099,0.107,0.099,0.019,0,0,0.76
1042_10.txt,P,373,4.105,1845,0.07,0.064,0.166,0.007,0,0,0.621
10430_9.txt,P,702,3.922,3371,0.038,0.104,0.125,0.005,0,0,0.449
10431_10.txt,P,172,4.291,894,0.081,0.105,0.192,0.032,0,0,0.66
10432_10.txt,P,227,3.665,1021,0.04,0.11,0.137,0.009,0.001,0,0.622
10433_9.txt,P,199,4.357,1043,0.09,0.085,0.186,0.017,0,0,0.679
10434_10.txt,P,115,4.635,641,0.078,0.096,0.217,0.012,0,0,0.657
10435_7.txt,P,267,4.311,1396,0.067,0.09,0.18,0.019,0.004,0,0.633
10436_8.txt,P,435,4.184,2188,0.051,0.092,0.156,0.005,0,0,0.608
10437_7.txt,P,301,4.252,1541,0.076,0.103,0.183,0.012,0,0,0.628
10438_9.txt,P,636,4.164,3190,0.107,0.088,0.137,0.007,0,0,0.6
10439_8.txt,P,454,4.037,2233,0.064,0.119,0.128,0.01,0.003,0.001,0.545
1043_10.txt,P,264,3.75,1224,0.049,0.125,0.148,0.014,0.004,0,0.61
10440_9.txt,P,265,4.377,1392,0.091,0.087,0.162,0.011,0.001,0,0.656
10441_10.txt,P,866,3.96,4184,0.058,0.081,0.145,0.005,0,0,0.443
10442_10.txt,P,298,3.809,1381,0.081,0.087,0.138,0.012,0,0,0.591
10443_9.txt,P,105,4.562,562,0.133,0.057,0.162,0.005,0,0,0.782
10444_9.txt,P,305,4.098,1502,0.111,0.085,0.144,0.007,0,0,0.648
10445_10.txt,P,298,4.49,1609,0.094,0.104,0.141,0.007,0,0,0.639
10446_10.txt,P,209,3.766,967,0.024,0.11,0.172,0.008,0.002,0,0.628
10447_10.txt,P,260,4.062,1290,0.038,0.108,0.135,0.009,0,0,0.578
10448_10.txt,P,83,3.482,359,0.024,0.084,0.133,0.003,0,0,0.69
10449_9.txt,P,166,3.771,768,0.048,0.108,0.12,0.007,0.001,0,0.697
1044_8.txt,P,614,3.897,2902,0.047,0.067,0.132,0.007,0,0,0.548
10450_10.txt,P,163,3.871,774,0.061,0.074,0.153,0.006,0,0,0.66
10451_10.txt,P,202,3.767,930,0.064,0.079,0.139,0.011,0.001,0,0.621
10452_10.txt,P,282,3.784,1317,0.032,0.106,0.117,0.016,0,0,0.618
10453_10.txt,P,224,4.067,1097,0.067,0.058,0.138,0.008,0,0,0.626
10454_9.txt,P,694,4.213,3548,0.058,0.095,0.17,0.007,0,0,0.439
10455_10.txt,P,283,4.159,1429,0.071,0.106,0.134,0.01,0,0,0.614
10456_10.txt,P,239,3.837,1129,0.025,0.121,0.172,0.013,0.002,0,0.551
10457_8.txt,P,118,4.203,595,0.11,0.085,0.186,0.024,0,0,0.735
10458_10.txt,P,101,4.465,545,0.059,0.109,0.228,0.007,0,0,0.674
10459_9.txt,P,103,4.068,501,0.039,0.107,0.243,0.012,0,0,0.805
1045_8.txt,P,508,4.246,2600,0.043,0.083,0.15,0.012,0,0,0.577
10460_10.txt,P,131,4.069,649,0.061,0.084,0.214,0.009,0,0.002,0.686
10461_9.txt,P,136,4.169,680,0.051,0.088,0.169,0.007,0.003,0,0.793
10462_7.txt,P,41,3.976,198,0.146,0.073,0.171,0.01,0.005,0,0.806
10463_10.txt,P,824,3.958,3974,0.059,0.102,0.155,0.01,0,0.002,0.506
10464_7.txt,P,342,3.942,1648,0.05,0.114,0.175,0.007,0.001,0,0.531
10465_8.txt,P,156,4.038,766,0.103,0.064,0.167,0.009,0,0,0.699
10466_8.txt,P,235,4.072,1164,0.072,0.068,0.238,0.011,0,0,0.633
10467_10.txt,P,203,3.739,924,0.044,0.084,0.163,0.005,0.001,0.002,0.765
10468_9.txt,P,128,3.844,597,0.039,0.102,0.109,0.018,0.003,0.002,0.707
10469_10.txt,P,297,3.771,1383,0.061,0.061,0.145,0.008,0.001,0,0.607
1046_10.txt,P,149,3.611,656,0.067,0.081,0.168,0.009,0,0,0.782
10470_9.txt,P,556,3.826,2585,0.052,0.113,0.153,0.012,0,0,0.592
10471_10.txt,P,236,3.648,1048,0.055,0.102,0.186,0.037,0.002,0,0.601
10472_7.txt,P,170,3.741,779,0.047,0.118,0.147,0.01,0,0,0.65
10473_10.txt,P,93,3.495,406,0.043,0.097,0.151,0.01,0,0,0.72
10474_9.txt,P,245,4.184,1243,0.041,0.098,0.233,0.013,0,0,0.673
10475_8.txt,P,175,4.057,862,0.069,0.069,0.171,0.007,0,0,0.714
10476_9.txt,P,221,4.154,1110,0.041,0.109,0.176,0.008,0.002,0,0.683
10477_9.txt,P,193,4.062,951,0.093,0.088,0.176,0.015,0.002,0.001,0.713
10478_8.txt,P,256,3.949,1227,0.074,0.102,0.145,0.013,0.002,0,0.698
10479_10.txt,P,143,3.776,662,0.049,0.105,0.161,0.003,0.006,0.002,0.748
1047_8.txt,P,309,3.838,1446,0.042,0.104,0.1,0.009,0,0,0.597
10480_10.txt,P,55,4.127,275,0.127,0.036,0.145,0.015,0,0,0.816
10481_8.txt,P,252,3.972,1204,0.06,0.115,0.135,0.012,0,0,0.727
10482_10.txt,P,121,3.983,590,0.058,0.116,0.19,0.015,0.002,0,0.752
10483_8.txt,P,246,3.813,1142,0.081,0.065,0.159,0.011,0.002,0,0.644
10484_8.txt,P,500,3.98,2409,0.07,0.098,0.15,0.012,0.001,0,0.567
10485_8.txt,P,161,4.019,790,0.093,0.081,0.18,0.003,0.005,0,0.719
10486_7.txt,P,194,3.995,939,0.088,0.088,0.175,0.011,0,0,0.706
10487_7.txt,P,173,4.092,865,0.069,0.133,0.202,0.009,0,0,0.652
10488_10.txt,P,178,3.933,844,0.056,0.118,0.124,0.011,0.002,0,0.721
10489_10.txt,P,118,4.314,613,0.068,0.136,0.153,0.011,0,0,0.869
1048_8.txt,P,224,4.482,1200,0.116,0.085,0.17,0.006,0,0,0.717
10490_7.txt,P,148,4.392,778,0.149,0.108,0.155,0.008,0,0,0.778
10491_7.txt,P,103,4.058,508,0.146,0.087,0.204,0.014,0,0,0.809
10492_10.txt,P,135,4.096,670,0.067,0.104,0.119,0.01,0.003,0,0.822
10493_9.txt,P,84,3.738,385,0.083,0.119,0.119,0.008,0.003,0,0.792
10494_10.txt,P,143,3.895,678,0.098,0.112,0.161,0.01,0,0,0.724
10495_7.txt,P,197,3.964,951,0.046,0.102,0.162,0.007,0.001,0,0.611
10496_10.txt,P,123,3.967,594,0.106,0.049,0.22,0.012,0,0,0.811
10497_8.txt,P,129,4.302,672,0.109,0.101,0.14,0.012,0,0,0.776
10498_10.txt,P,121,4.083,597,0.083,0.05,0.165,0.013,0,0,0.736
10499_10.txt,P,57,4.193,287,0.053,0.07,0.228,0.01,0,0,0.87
1049_7.txt,P,132,4.424,702,0.083,0.114,0.205,0.007,0,0,0.718
104_10.txt,P,168,3.583,758,0.077,0.054,0.19,0.007,0,0,0.563
10500_10.txt,P,150,3.527,658,0.053,0.033,0.16,0.012,0,0,0.69
10501_10.txt,P,180,3.894,852,0.05,0.133,0.111,0.02,0,0.001,0.669
10502_9.txt,P,175,3.663,788,0.097,0.091,0.149,0.011,0.001,0,0.601
10503_10.txt,P,435,3.809,1988,0.053,0.064,0.161,0.013,0.001,0.001,0.473
10504_9.txt,P,151,3.517,659,0.099,0.066,0.119,0.009,0,0,0.648
10505_10.txt,P,99,3.879,469,0.091,0.051,0.111,0.011,0,0,0.771
10506_10.txt,P,169,3.675,770,0.059,0.059,0.148,0.012,0,0,0.577
10507_10.txt,P,149,3.51,648,0.074,0.081,0.094,0.014,0.006,0,0.685
10508_10.txt,P,291,3.529,1276,0.034,0.089,0.172,0.016,0.001,0,0.584
10509_7.txt,P,289,3.855,1354,0.066,0.107,0.121,0.01,0,0,0.613
1050_9.txt,P,138,4.783,783,0.138,0.065,0.239,0.008,0,0,0.678
10510_7.txt,P,165,4.412,874,0.079,0.048,0.158,0.013,0,0,0.727
10511_7.txt,P,347,3.818,1601,0.055,0.098,0.086,0.014,0.001,0,0.64
10512_10.txt,P,73,3.644,331,0.041,0.082,0.123,0.012,0.012,0,0.776
10513_7.txt,P,122,4.066,607,0.074,0.074,0.164,0.005,0.002,0,0.673
10514_8.txt,P,194,4.258,1004,0.088,0.062,0.098,0.007,0,0,0.634
10515_9.txt,P,84,3.964,402,0.107,0.095,0.107,0.01,0,0,0.831
10516_7.txt,P,968,4.182,4856,0.081,0.069,0.139,0.006,0,0,0.516
10517_8.txt,P,132,4.447,708,0.091,0.076,0.235,0.007,0,0,0.79
10518_9.txt,P,326,4.54,1760,0.113,0.077,0.15,0.01,0,0,0.645
10519_9.txt,P,165,3.909,790,0.061,0.121,0.115,0.006,0.001,0,0.642
1051_9.txt,P,201,4.438,1074,0.065,0.085,0.229,0.007,0,0.003,0.667
10520_9.txt,P,350,4.36,1816,0.106,0.08,0.18,0.006,0.001,0,0.646
10521_9.txt,P,486,4.021,2372,0.064,0.078,0.142,0.005,0.003,0.001,0.604
10522_7.txt,P,220,4.205,1116,0.059,0.091,0.177,0.008,0,0,0.707
10523_9.txt,P,220,3.736,1014,0.091,0.073,0.145,0.012,0.004,0.001,0.667
10524_10.txt,P,124,4.306,632,0.081,0.081,0.097,0.024,0.005,0,0.802
10525_10.txt,P,320,4.066,1574,0.047,0.084,0.122,0.007,0.001,0,0.637
10526_9.txt,P,1061,3.976,5105,0.062,0.081,0.135,0.008,0,0,0.477
10527_10.txt,P,163,3.847,763,0.074,0.092,0.098,0.009,0.004,0.001,0.672
10528_10.txt,P,365,4.367,1918,0.063,0.071,0.189,0.005,0.002,0,0.636
10529_10.txt,P,131,3.885,617,0.092,0.061,0.145,0.011,0.002,0,0.716
1052_8.txt,P,388,4.405,2042,0.072,0.08,0.227,0.008,0,0,0.614
10530_10.txt,P,315,4.146,1574,0.063,0.105,0.127,0.017,0.004,0,0.681
10531_10.txt,P,145,3.683,666,0.062,0.138,0.131,0.012,0,0.002,0.687
10532_8.txt,P,205,3.741,939,0.039,0.093,0.102,0.015,0,0.001,0.683
10533_10.txt,P,138,3.862,656,0.051,0.101,0.138,0.003,0.012,0,0.675
10534_7.txt,P,149,3.617,644,0.067,0.067,0.141,0.005,0.006,0.003,0.782
10535_7.txt,P,142,3.754,651,0.099,0.077,0.162,0.012,0,0,0.752
10536_10.txt,P,193,3.679,871,0.083,0.104,0.14,0.014,0,0,0.683
10537_10.txt,P,172,3.953,822,0.064,0.064,0.145,0.006,0.002,0,0.705
10538_8.txt,P,148,3.716,673,0.054,0.081,0.142,0.013,0.001,0,0.73
10539_10.txt,P,146,3.747,668,0.048,0.096,0.13,0.012,0,0,0.702
1053_8.txt,P,222,3.892,1059,0.045,0.077,0.194,0.008,0.003,0.001,0.639
10540_10.txt,P,157,3.771,726,0.064,0.089,0.153,0.011,0,0,0.704
10541_10.txt,P,134,3.903,636,0.067,0.052,0.134,0.013,0.005,0,0.676
10542_7.txt,P,467,4.169,2340,0.058,0.094,0.146,0.009,0,0,0.56
10543_8.txt,P,256,3.707,1163,0.051,0.09,0.164,0.009,0,0.001,0.63
10544_8.txt,P,356,3.989,1717,0.081,0.073,0.166,0.007,0,0,0.566
10545_7.txt,P,584,4.024,2856,0.045,0.07,0.159,0.008,0.002,0,0.501
10546_9.txt,P,212,3.948,1018,0.066,0.113,0.156,0.01,0.001,0,0.707
10547_9.txt,P,159,3.887,760,0.025,0.094,0.17,0.008,0,0,0.621
10548_7.txt,P,937,4.174,4677,0.08,0.08,0.166,0.006,0,0,0.522
10549_9.txt,P,144,3.514,618,0.042,0.09,0.167,0.011,0.005,0,0.702
1054_8.txt,P,174,4.063,852,0.08,0.109,0.155,0.005,0.001,0,0.759
10550_8.txt,P,314,4.131,1573,0.089,0.064,0.182,0.008,0.001,0,0.637
10551_7.txt,P,330,3.855,1550,0.033,0.091,0.179,0.008,0.001,0.002,0.592
10552_9.txt,P,745,3.863,3517,0.064,0.103,0.146,0.009,0.004,0.001,0.508
10553_8.txt,P,143,4.238,726,0.077,0.091,0.147,0.041,0.001,0.003,0.763
10554_7.txt,P,297,3.96,1425,0.088,0.071,0.172,0.02,0,0,0.633
10555_8.txt,P,1369,3.92,6561,0.049,0.084,0.144,0.011,0,0.001,0.375
10556_10.txt,P,98,3.551,429,0.112,0.092,0.082,0.023,0,0,0.7
10557_9.txt,P,150,3.9,707,0.073,0.053,0.167,0.007,0.001,0,0.732
10558_10.txt,P,117,4.265,602,0.077,0.085,0.128,0.008,0,0,0.802
10559_8.txt,P,229,3.808,1070,0.048,0.135,0.17,0.012,0.005,0.001,0.605
1055_10.txt,P,73,3.329,306,0.027,0.082,0.068,0.01,0.016,0,0.719
10560_9.txt,P,426,4.134,2152,0.056,0.082,0.192,0.008,0,0,0.527
10561_8.txt,P,583,4.07,2853,0.07,0.082,0.134,0.009,0,0,0.568
10562_9.txt,P,52,4.077,256,0.096,0.038,0.115,0.016,0,0,0.867
10563_7.txt,P,386,3.909,1836,0.067,0.078,0.122,0.011,0.002,0.001,0.571
10564_10.txt,P,57,4.439,302,0.07,0.053,0.105,0.013,0,0,0.898
10565_9.txt,P,301,4.748,1709,0.053,0.073,0.173,0.007,0,0,0.658
10566_8.txt,P,148,4.182,747,0.061,0.081,0.182,0.009,0,0,0.719
10567_9.txt,P,105,3.933,500,0.076,0.067,0.171,0.01,0,0,0.784
10568_10.txt,P,124,4.065,611,0.065,0.081,0.185,0.01,0.002,0.002,0.79
10569_10.txt,P,176,4.557,945,0.114,0.097,0.193,0.005,0.001,0,0.75
1056_10.txt,P,135,3.437,582,0.037,0.111,0.089,0.01,0.005,0.002,0.697
10570_8.txt,P,964,3.996,4652,0.05,0.1,0.17,0.01,0,0,0.527
10571_8.txt,P,437,4.119,2193,0.092,0.064,0.162,0.009,0,0,0.525
10572_8.txt,P,377,3.825,1741,0.058,0.056,0.156,0.008,0.001,0.001,0.638
10573_10.txt,P,269,4.097,1319,0.074,0.067,0.175,0.007,0.007,0,0.622
10574_10.txt,P,83,4.398,437,0.06,0.108,0.145,0.016,0,0,0.851
10575_9.txt,P,161,3.553,700,0.075,0.118,0.13,0.016,0.003,0.001,0.712
